Unnamed: 0.1,Unnamed: 0,ISBN,ID,title,authors,description,avg_rating,age,no_synset,synset
4933,4933,9780553577235,671560,"The Bone Doll's Twin (The Tamír Triad, #1)",[Lynn Flewelling],"Sometimes the price of destiny is higher than anyone imagined....<br /><br /><b>Dark Magic, Hidden Destiny<br /></b><br />For three centuries a divine prophecy and a line of warrior queens protected Skala. But the people grew complacent and Erius, a usurper king, claimed his young half sister’s throne. <br /><br />Now plague and drought stalk the land, war with Skala’s ancient rival Plenimar drains the country’s lifeblood, and to be born female into the royal line has become a death sentence as the king fights to ensure the succession of his only heir, a son. For King Erius the greatest threat comes from his own line — and from Illior’s faithful, who spread the Oracle’s words to a doubting populace.<br /><br />As noblewomen young and old perish mysteriously, the king’s nephew — his sister’s only child — grows toward manhood. But unbeknownst to the king or the boy, strange, haunted Tobin is the princess’s daughter, given male form by a dark magic to protect her until she can claim her rightful destiny. <br /><br />Only Tobin’s noble father, two wizards of Illior, and an outlawed forest witch know the truth. Only they can protect young Tobin from a king’s wrath, a mother’s madness, and the terrifying rage of her brother’s demon spirit, determined to avenge his brutal murder....",4.06,17.0,"{'Anger': 0.06792816514787757, 'Anticipation': 0.08180809045615305, 'Disgust': 0.032630301778661226, 'Fear': 0.10482656547142698, 'Joy': 0.07113784409393259, 'Sadness': 0.0535749627832133, 'Surprise': 0.026219548923940076, 'Trust': 0.07138739017821033, 'Objective': 0.49048713116658493}","{'Anger': 0.07520621439994958, 'Anticipation': 0.08967076600672809, 'Disgust': 0.030796259385020206, 'Fear': 0.1024966320284249, 'Joy': 0.0745365592329691, 'Sadness': 0.04905027140730003, 'Surprise': 0.02849579692904019, 'Trust': 0.1006846239295365, 'Objective': 0.44906287668103145}"
4936,4936,9780688075095,884072,Tales of Edgar Allan Poe,"[Edgar Allan Poe, Barry Moser, Peter Glassman]","An illustrated collection of stories by the well-known horror author, including ""The Gold Bug,"" ""The Tell-tale Heart,"" ""The Fall of the House of Usher,"" and ""The Pit and the Pendulum.""<br /><br />The imp of the perverse --<br />The tell-tale heart --<br />A descent into the maelstrom --<br />The cask of Amontillado --<br />The permature burial --<br />Hop-frog --<br />The pit and the pendulum --<br />The masque of the Red Death --<br />The fall of the House of Usher --<br />MS. found in a bottle --<br />The murders in the Rue Morgue --<br />The purloined letter --<br />The gold bug --<br />Berenice --<br />Afterword / by Peter Glassman.",4.26,17.0,"{'Anger': 0.051721408088946756, 'Anticipation': 0.01400348327850395, 'Disgust': 0.07823302781345108, 'Fear': 0.09512165086290308, 'Joy': 0.019245993350104677, 'Sadness': 0.09872807557658815, 'Surprise': 0.03407631546540471, 'Trust': 0.028323628239185123, 'Objective': 0.5805464173249125}","{'Anger': 0.05564712217888673, 'Anticipation': 0.021149170188808564, 'Disgust': 0.08085967460304509, 'Fear': 0.11088627425382268, 'Joy': 0.029324891071982245, 'Sadness': 0.09158112893487165, 'Surprise': 0.042314659181775155, 'Trust': 0.029716542371774995, 'Objective': 0.5385205372150329}"
4937,4937,9780689845369,13662,"The Tombs of Atuan (Earthsea Cycle, #2)","[Ursula K. Le Guin, Margot Paronis]","<i>Librarian's Note: For an alternate cover edition of the same ISBN, click <a href=""https://www.goodreads.com/book/show/15827393-the-tombs-of-atuan"" rel=""nofollow"">here</a>.</i><br /><br />When young Tenar is chosen as high priestess to the ancient and nameless Powers of the Earth, everything is taken away - home, family, possessions, even her name. For she is now Arha, the Eaten One, guardian of the ominous Tombs of Atuan. <br /><br />While she is learning her way through the dark labyrinth, a young wizard, Ged, comes to steal the Tombs' greatest hidden treasure, the Ring of Erreth-Akbe. But Ged also brings with him the light of magic, and together, he and Tenar escape from the darkness that has become her domain.",4.09,17.0,"{'Anger': 0.019951338199513377, 'Anticipation': 0.10455651404556514, 'Disgust': 0.0196859101968591, 'Fear': 0.057730590577305896, 'Joy': 0.07281574872815748, 'Sadness': 0.06047334660473346, 'Surprise': 0.01762884317628843, 'Trust': 0.04994470249944702, 'Objective': 0.59721300597213}","{'Anger': 0.022110574069363183, 'Anticipation': 0.10815738149749854, 'Disgust': 0.018867124565420168, 'Fear': 0.05532943271432206, 'Joy': 0.07640125498176886, 'Sadness': 0.0579581107436615, 'Surprise': 0.016895616043415586, 'Trust': 0.07190706351225304, 'Objective': 0.5723734418722972}"
4941,4941,9780880299015,2330339,Dracula,[Bram Stoker],"A horror romance as deathless as any vampire, this blood-curdling tale carries readers from mystery-shrouded Transylvania to 19th-century London in the frantic hunt for the blood-sucking Count Dracula.",4.0,17.0,"{'Anger': 0.05605273671594087, 'Anticipation': 0.10175789053136236, 'Disgust': 0.05337594886136636, 'Fear': 0.1524970035956852, 'Joy': 0.035477427087495, 'Sadness': 0.06931681981622052, 'Surprise': 0.09548541749900118, 'Trust': 0.036516180583300036, 'Objective': 0.3995205753096284}","{'Anger': 0.053166091932244496, 'Anticipation': 0.11012164159308804, 'Disgust': 0.050627155254083143, 'Fear': 0.14464360150062527, 'Joy': 0.04312402895145705, 'Sadness': 0.07522073591269089, 'Surprise': 0.09056803971351698, 'Trust': 0.05358293228239039, 'Objective': 0.3789457728599038}"
4951,4951,9780345331359,370789,Cosmos,[Carl Sagan],"Cosmos has 13 heavily illustrated chapters, corresponding to the 13 episodes of the Cosmos television series. In the book, Sagan explores 15 billion years of cosmic evolution and the development of science and civilization. Cosmos traces the origins of knowledge and the scientific method, mixing science and philosophy, and speculates to the future of science. The book also discusses the underlying premises of science by providing biographical anecdotes about many prominent scientists throughout history, placing their contributions into the broader context of the development of modern science.<br /><br />The book covers a broad range of topics, comprising Sagan's reflections on anthropological, cosmological, biological, historical, and astronomical matters from antiquity to contemporary times. Sagan reiterates his position on extraterrestrial life—that the magnitude of the universe permits the existence of thousands of alien civilizations, but no credible evidence exists to demonstrate that such life has ever visited earth.",4.37,18.0,"{'Anger': 0.0, 'Anticipation': 0.0264124854366446, 'Disgust': 0.00560769201223962, 'Fear': 0.005402844815445479, 'Joy': 0.020279872482619997, 'Sadness': 0.0, 'Surprise': 0.0, 'Trust': 0.07169651887794948, 'Objective': 0.8706005863751008}","{'Anger': 0.006069326640124633, 'Anticipation': 0.0547754024580232, 'Disgust': 0.009477237320408517, 'Fear': 0.009131036870347931, 'Joy': 0.053293231781201315, 'Sadness': 0.008449454734291154, 'Surprise': 0.018175523628180715, 'Trust': 0.10495283018867925, 'Objective': 0.7356759563787433}"
4960,4960,9780399137914,873309,Charms for the Easy Life,[Kaye Gibbons],"In her fourth novel, Gibbons again reveals the ""perfect pitch"" (Anne Tyler) and ""good heart"" (Valerie Sayers) that readers and reviewers have been cheering for six years. This heart-wrenching tale set amid the home front demands of the Second World War brims with the passions of three generations of willful, self-taught Southern women.<br /><br />Margaret struggles toward adulthood in a world torn apart by the Second World War and complicated by her strong-willed mother, Sophia, and grandmother, Charlie Kate, in a story about three generations of passionate, willful Southern women.",4.02,12.0,"{'Anger': 0.019992275293814716, 'Anticipation': 0.04598039396001545, 'Disgust': 0.0, 'Fear': 0.04844494307627228, 'Joy': 0.10165345496680216, 'Sadness': 0.019238196832870466, 'Surprise': 0.004027882510897353, 'Trust': 0.08015302275109894, 'Objective': 0.6805098306082287}","{'Anger': 0.01920325059623708, 'Anticipation': 0.04416570974295556, 'Disgust': 0.0, 'Fear': 0.0578570797632718, 'Joy': 0.09764155109972616, 'Sadness': 0.028142390248211285, 'Surprise': 0.013797367723699319, 'Trust': 0.08554014663015634, 'Objective': 0.6536525041957424}"
4984,4984,9780553470697,204729,A Time to Kill,"[John Grisham, Michael Beck]",A Southern town is shocked when a 10-year-old black girl is raped by two white men--until the girl's father takes the law into his own hands.,4.07,16.0,"{'Anger': 0.03941358479446, 'Anticipation': 0.017238838956829233, 'Disgust': 0.02762634448209813, 'Fear': 0.05296891115367614, 'Joy': 0.008030057462796523, 'Sadness': 0.020701340798585533, 'Surprise': 0.06217769264770885, 'Trust': 0.1088109621334905, 'Objective': 0.663032267570355}","{'Anger': 0.03398767549710946, 'Anticipation': 0.014865637507146942, 'Disgust': 0.0238231370306842, 'Fear': 0.10590178514706818, 'Joy': 0.006924591830252208, 'Sadness': 0.06600597166634904, 'Surprise': 0.05361794041039324, 'Trust': 0.12311797217457594, 'Objective': 0.5717552887364208}"
4993,4993,9780440237556,112755,"The Dark Highlander (Highlander, #5)",[Karen Marie Moning],"Journey to a world of ancient magic, breathtaking sensuality, thrilling time-travel.... Journey to the world of The Dark Highlander. Crisscrossing the continents and the centuries, here is a novel as gripping as it is sensual—an electrifying adventure that will leave you breathless....<br /><br />I am Dageus MacKeltar, a man with one good conscience and thirteen bad ones, driven to sate my darkest desires…<br /><br />From his penthouse lair high above Manhattan, Dageus looks out over a glittering city that calls to the darkness within him. A sixteenth-century Scot trapped between worlds, he is fighting a losing battle with the thirteen Druids who possess his soul, dooming him to an eternity of sexual pursuit. When Chloe Zanders, student of antiquities, is drawn into his world, she finds the insatiable alpha male an irresistible lure.Before long, she is caught up in an ancient prophecy that will sweep her back into time to medieval Scotland. Plunged into a world of timeless magic and dark seduction, she will soon face the challenge of a lifetime: fighting thirteen evil spirits for the heart of one irresistible man....",4.3,17.0,"{'Anger': 0.051719530495200124, 'Anticipation': 0.08062162106604724, 'Disgust': 0.017750323760971902, 'Fear': 0.04844080827183588, 'Joy': 0.092688141098115, 'Sadness': 0.05734166546755196, 'Surprise': 0.0394988385717516, 'Trust': 0.05692026229777787, 'Objective': 0.5550188089707485}","{'Anger': 0.0548162899932611, 'Anticipation': 0.08376331432364743, 'Disgust': 0.017370226205204023, 'Fear': 0.05007895557366002, 'Joy': 0.09070335837784013, 'Sadness': 0.05611377649034931, 'Surprise': 0.03865302797139494, 'Trust': 0.06536716856260623, 'Objective': 0.5431338825020368}"
5049,5049,9780345447845,643918,"The Surgeon (Jane Rizzoli & Maura Isles, #1)",[Tess Gerritsen],"<i>Alternate-cover edition can be found <a href=""https://www.goodreads.com/book/show/32668289-the-surgeon"" rel=""nofollow""><b>here</b></a></i> <br /><br />He slips into homes at night and walks silently into bedrooms where women lie sleeping, about to awaken to a living nightmare. The precision of his methods suggests that he is a deranged man of medicine, prompting the Boston newspapers to dub him “The Surgeon.” Led by Detectives Thomas Moore and Jane Rizzoli, the cops must consult the victim of a nearly identical crime: Two years ago, Dr. Catherine Cordell fought back and filled an attacker before he could complete his assault. Now this new killer is re-creating, with chilling accuracy, the details of Cordell’s ordeal. With every new murder he seems to be taunting her, cutting ever closer, from her hospital to her home. And neither Moore nor Rizzoli can protect Cordell from a ruthless hunter who somehow understands—and savors—the secret fears of every woman he kills.",4.09,17.0,,
5050,5050,9780553575538,625840,Stealing Shadows (Bishop/Special Crimes Unit #1; Shadows #1),[Kay Hooper],"WHAT IF YOU CAN ENTER A MADMAN'S CRUEL MIND AS HE PLANS HIS VICIOUS CRIMES? WHAT IF YOU CAN SEE THE TERRIFIED FACE OF HIS PREY AS HE MOVES IN FOR THE KILL - BUT YOU CAN'T STOP HIS FRENZY ONCE HE STRIKES?<br /><br />Psychic Cassie Neill helps the L.A. police catch killers - until she makes a terrible mistake and an innocent child dies. Cassie flees to a small North Carolina town, hoping that a quiet life will silence the voices that invade her unwilling mind. But Cassie's abilities know few boundaries. And she's become certain - as no one else can be - that a murderer is stalking Ryan's Bluff.<br /><br />It's his fury that Cassie senses first, then his foul thoughts and perverse excitement. Yet she doesn't know who he is or where he will strike. The sheriff won't even listen to her - until the first body is found exactly where and how she predicted. Now a suspect herself, she races desperately to unmask the killer in the only way she knows: by entering his twisted mind. Her every step is loaded with fear and uncertainty... because if he senses her within him, he'll trap her there, so deep she'll never find her way out.",4.13,17.333333333333332,,
